1 1:0.31052631578947404 2:0.0847457627118644 3:0.24999999999999997 4:0.31958762886597947 5:0.8804347826086957 6:0.18800000000000008 7:0.2113095238095238 8:0.020833333333333353 9:0.6582278481012658 10:0.2115902964959569 11:0.5742574257425743 12:0.5952380952380952 13:0.31383737517831667
1 1:0.3315789473684209 2:0.14689265536723162 3:0.3974358974358974 4:0.2783505154639176 5:0.16304347826086957 6:0.46799999999999997 7:0.5744047619047619 8:0.3333333333333333 9:0.4272151898734177 10:0.2183288409703504 11:0.5247524752475248 12:0.43809523809523826 13:0.10699001426533523
-1 1:0.6447368421052633 2:0.25988700564971756 3:0.6730769230769231 4:0.5103092783505155 5:0.32608695652173914 6:0.5280000000000001 7:0.7172619047619048 8:0.27083333333333337 9:0.4556962025316456 10:0.5148247978436657 11:0.3366336633663367 12:0.7857142857142859 13:0.4579172610556348
-1 1:0.6263157894736843 2:0.8333333333333334 3:0.4871794871794872 4:0.42268041237113413 5:0.21739130434782608 6:0.4280000000000001 7:0.6279761904761905 8:0.2916666666666667 9:0.33544303797468356 10:0.4043126684636119 11:0.207920792079208 12:0.561904761904762 13:0.5399429386590585
1 1:0.3526315789473683 2:0.014124293785310717 3:0.0 4:0.0 5:0.1956521739130435 6:0.24000000000000005 7:0.0 8:0.31250000000000006 9:0.0 10:0.09029649595687332 11:0.3465346534653466 12:0.0 13:0.17261055634807418
-1 1:0.8605263157894739 2:0.2909604519774011 3:0.8717948717948719 4:0.48453608247422686 5:0.5434782608695652 6:0.568 7:0.7648809523809524 8:0.4166666666666667 9:0.49050632911392406 10:0.6630727762803236 11:0.36633663366336644 12:0.3952380952380952 13:0.7146932952924394
1 1:0.27631578947368435 2:0.1242937853107345 3:0.6025641025641024 4:0.6701030927835053 5:0.0 6:0.3280000000000001 7:0.30357142857142855 8:0.6041666666666666 9:0.30379746835443033 10:0.06199460916442049 11:0.36633663366336644 12:0.661904761904762 13:0.24750356633380885
1 1:0.3526315789473683 2:0.05084745762711866 3:0.4743589743589744 4:0.4072164948453609 5:0.1956521739130435 6:0.8560000000000001 7:0.9464285714285714 8:0.22916666666666666 9:0.4841772151898734 10:0.4339622641509434 11:0.3366336633663367 12:0.45238095238095244 13:0.2724679029957204
1 1:0.38947368421052636 2:0.23728813559322035 3:0.3974358974358974 4:0.5103092783505155 5:0.16304347826086957 6:0.3280000000000001 7:0.4017857142857143 8:0.39583333333333337 9:0.33544303797468356 10:0.22371967654986524 11:0.3366336633663367 12:0.8333333333333334 13:0.2810271041369472
-1 1:0.7078947368421055 2:0.15254237288135594 3:0.7307692307692308 4:0.31443298969072164 5:0.41304347826086957 6:0.808 7:0.9226190476190476 8:0.125 9:0.5126582278481012 10:0.7439353099730459 11:0.18811881188118817 12:0.5000000000000001 13:0.7182596291012838
1 1:0.5473684210526315 2:0.03389830508474576 3:0.21794871794871787 4:0.22680412371134023 5:0.08695652173913043 6:0.64 7:0.7767857142857143 8:0.27083333333333337 9:0.5886075949367088 10:0.5417789757412399 11:0.415841584158416 12:0.6476190476190478 13:0.15977175463623394
1 1:0.25526315789473697 2:0.00847457627118645 3:0.41025641025641024 4:0.43298969072164956 5:0.17391304347826086 6:0.41600000000000004 7:0.5029761904761905 8:0.35416666666666663 9:0.31962025316455694 10:0.16442048517520216 11:0.6732673267326732 12:0.6190476190476192 13:0.0
1 1:0.11315789473684247 2:0.8050847457627119 3:0.2948717948717949 4:0.4587628865979382 5:0.40217391304347827 6:0.7200000000000001 7:0.5982142857142857 8:0.22916666666666666 9:1.0 10:0.2183288409703504 11:0.04950495049504955 12:0.47142857142857153 13:0.20256776034236804
-1 1:0.6657894736842107 2:0.23163841807909605 3:0.608974358974359 4:0.288659793814433 5:0.5108695652173914 6:0.708 7:0.8095238095238095 8:0.43750000000000006 9:0.6075949367088607 10:0.6536388140161725 11:0.24752475247524752 12:0.7428571428571429 13:0.36875891583452214
-1 1:0.7342105263157895 2:0.24293785310734467 3:0.6794871794871794 4:0.17525773195876293 5:0.44565217391304346 6:1.0 7:0.9434523809523809 8:0.39583333333333337 9:0.45886075949367094 10:0.7776280323450135 11:0.306930693069307 12:0.6857142857142857 13:0.6504992867332382
-1 1:0.6657894736842107 2:0.23728813559322035 3:0.7051282051282051 4:0.5103092783505155 5:0.5 6:0.632 7:0.6577380952380951 8:0.14583333333333334 9:0.6424050632911393 10:0.669811320754717 11:0.27722772277227725 12:0.5761904761904761 13:0.6005706134094151
-1 1:0.755263157894737 2:0.2231638418079096 3:0.4871794871794872 4:0.2783505154639176 5:0.33695652173913043 6:0.6880000000000001 7:0.8392857142857143 8:0.16666666666666666 9:0.5443037974683544 10:0.6495956873315364 11:0.207920792079208 12:0.7190476190476192 13:0.5042796005706134
1 1:0.6078947368421053 2:0.014124293785310717 3:0.641025641025641 4:0.3298969072164949 5:0.43478260869565216 6:0.45999999999999996 7:0.21726190476190477 8:0.8750000000000001 9:0.0 10:0.25471698113207547 11:0.3168316831683169 12:0.052380952380952334 13:0.33666191155492153
-1 1:0.7973684210526317 2:0.3559322033898305 3:0.8012820512820512 4:0.36082474226804134 5:0.5543478260869565 6:0.4880000000000001 7:0.5773809523809523 8:0.375 9:0.2626582278481013 10:0.5080862533692723 11:0.35643564356435653 12:0.8380952380952382 13:0.7253922967189729
-1 1:0.5605263157894738 2:0.4152542372881356 3:0.8397435897435898 4:0.4123711340206187 5:0.33695652173913043 6:0.568 7:0.7946428571428572 8:0.35416666666666663 9:0.7563291139240507 10:0.5929919137466307 11:0.3267326732673268 12:0.6428571428571429 13:0.6469329529243937
1 1:0.5157894736842107 2:0.22033898305084745 3:0.7948717948717949 4:1.0 5:0.75 6:0.768 7:0.6904761904761905 8:0.16666666666666666 9:0.4873417721518987 10:0.27897574123989227 11:0.603960396039604 12:0.8000000000000002 13:0.5042796005706134
-1 1:0.7500000000000002 2:0.2824858757062147 3:0.7884615384615384 4:0.22680412371134023 5:0.33695652173913043 6:0.748 7:0.8898809523809523 8:0.08333333333333336 9:0.4050632911392405 10:0.5592991913746631 11:0.17821782178217827 12:0.8285714285714287 13:0.5827389443651926
-1 1:0.8342105263157893 2:0.24576271186440682 3:0.6987179487179489 4:0.23711340206185566 5:0.45652173913043476 6:0.756 7:0.8392857142857143 8:0.43750000000000006 9:0.49050632911392406 10:0.7371967654986523 11:0.3465346534653466 12:0.49047619047619057 13:0.8359486447931527
-1 1:0.7210526315789473 2:0.2853107344632768 3:0.8461538461538463 4:0.3350515463917527 5:0.4891304347826087 6:0.648 7:0.6607142857142857 8:0.5416666666666667 9:0.39873417721518983 10:0.6765498652291105 11:0.4257425742574257 12:0.5285714285714287 13:0.782453637660485
1 1:0.3315789473684209 2:0.6440677966101696 3:0.5448717948717948 4:0.3814432989690722 5:0.1956521739130435 6:0.5880000000000001 7:0.7202380952380952 8:0.6666666666666667 9:0.7563291139240507 10:0.137466307277628 11:0.7128712871287128 12:0.480952380952381 13:0.0912981455064194
-1 1:0.7131578947368422 2:0.22033898305084745 3:0.5705128205128205 4:0.29896907216494845 5:0.5217391304347826 6:0.4880000000000001 7:0.6934523809523809 8:0.16666666666666666 9:0.379746835443038 10:0.6159029649595688 11:0.2178217821782179 12:0.6571428571428574 13:0.557774607703281
-1 1:0.8078947368421052 2:0.3192090395480226 3:0.6666666666666666 4:0.42268041237113413 5:0.358695652173913 6:0.548 7:0.6994047619047619 8:0.39583333333333337 9:0.620253164556962 10:0.6630727762803236 11:0.36633663366336644 12:0.4428571428571429 13:0.557774607703281
1 1:0.27631578947368435 2:0.0677966101694915 3:0.7371794871794871 4:0.6907216494845362 5:0.08695652173913043 6:0.24800000000000005 7:0.30059523809523814 8:0.5625000000000001 9:0.310126582278481 10:0.12398921832884101 11:0.603960396039604 12:0.4285714285714287 13:0.25106990014265335
-1 1:0.813157894736842 2:0.16666666666666669 3:0.6153846153846153 4:0.31958762886597947 5:0.2717391304347826 6:0.3280000000000001 7:0.5535714285714286 8:0.27083333333333337 9:0.36392405063291144 10:0.5013477088948788 11:0.4653465346534653 12:0.47619047619047616 13:0.7146932952924394
1 1:0.5263157894736841 2:0.00282485875706215 3:0.2243589743589743 4:0.2783505154639176 5:0.17391304347826086 6:0.22800000000000004 7:0.4345238095238095 8:0.22916666666666666 9:0.3291139240506329 10:0.44743935309973043 11:0.48514851485148514 12:0.3142857142857143 13:0.08131241084165478
-1 1:0.5315789473684213 2:0.24858757062146897 3:0.4743589743589744 4:0.3298969072164949 5:0.40217391304347827 6:0.648 7:0.7232142857142857 8:0.31250000000000006 9:0.5094936708860759 10:0.5067385444743936 11:0.17821782178217827 12:0.7285714285714288 13:0.43295292439372324
-1 1:0.7105263157894738 2:0.17231638418079098 3:0.8589743589743591 4:0.6134020618556701 5:0.33695652173913043 6:0.648 7:0.7976190476190476 8:0.3333333333333333 9:0.620253164556962 10:0.5956873315363882 11:0.48514851485148514 12:0.42380952380952386 13:0.7182596291012838
1 1:0.20789473684210547 2:0.2344632768361582 3:0.33333333333333326 4:0.4587628865979382 5:0.17391304347826086 6:0.44800000000000006 7:0.3184523809523809 8:0.5 9:0.3164556962025316 10:0.1051212938005391 11:0.2376237623762376 12:0.29523809523809524 13:0.09771754636233952
1 1:0.45789473684210524 2:0.7175141242937854 3:0.3974358974358974 4:0.2783505154639176 5:0.10869565217391304 6:0.1 7:0.20238095238095238 8:0.625 9:0.12974683544303797 10:0.28571428571428575 11:0.0 12:0.1428571428571429 13:0.06704707560627675
1 1:0.25526315789473697 2:0.7175141242937854 3:0.41025641025641024 4:0.43298969072164956 5:0.18478260869565216 6:0.24800000000000005 7:0.3184523809523809 8:0.5 9:0.45886075949367094 10:0.0 11:0.22772277227722781 12:0.5857142857142857 13:0.20399429386590584
-1 1:0.6710526315789475 2:0.2175141242937853 3:0.641025641025641 4:0.4381443298969073 5:0.391304347826087 6:0.592 7:0.7797619047619048 8:0.1875 9:0.4841772151898734 10:0.757412398921833 11:0.38613861386138626 12:0.5047619047619047 13:0.8823109843081313
1 1:0.3315789473684209 2:0.5480225988700566 3:0.5512820512820514 4:0.3814432989690722 5:0.1956521739130435 6:0.4280000000000001 7:0.5 8:0.25 9:0.49683544303797467 10:0.11725067385444744 11:0.4455445544554455 12:0.7047619047619048 13:0.008559201141226819
1 1:0.44473684210526343 2:0.24293785310734467 3:0.5897435897435896 4:0.6134020618556701 5:0.15217391304347827 6:0.0 7:0.35416666666666663 8:0.7291666666666666 9:0.3829113924050633 10:0.2722371967654986 11:0.17821782178217827 12:0.2857142857142857 13:0.14978601997146934
1 1:0.43947368421052624 2:0.8418079096045199 3:0.6666666666666666 4:0.6391752577319588 5:0.33695652173913043 6:0.5800000000000001 7:0.5892857142857142 8:0.625 9:0.4841772151898734 10:0.1738544474393531 11:0.48514851485148514 12:0.6238095238095238 13:0.13195435092724678
-1 1:0.831578947368421 2:0.19774011299435032 3:0.717948717948718 4:0.3041237113402062 5:0.41304347826086957 6:0.768 7:1.0 8:0.39583333333333337 9:0.4556962025316456 10:1.0 11:0.5247524752475248 12:0.47619047619047616 13:1.0
1 1:0.15526315789473677 2:0.31073446327683624 3:0.5897435897435896 4:0.3814432989690722 5:0.30434782608695654 6:0.656 7:0.5029761904761905 8:0.08333333333333336 9:0.29430379746835444 10:0.26549865229110514 11:0.4554455445544554 12:0.5428571428571429 13:0.04778887303851641
1 1:0.3526315789473683 2:0.20903954802259886 3:0.6025641025641024 4:0.7164948453608249 5:0.1956521739130435 6:0.33600000000000013 7:0.5595238095238095 8:0.5625000000000001 9:0.46835443037974683 10:0.11320754716981135 11:0.18811881188118817 12:0.4571428571428571 13:0.0456490727532097
1 1:0.11052631578947364 2:0.4265536723163842 3:0.6794871794871794 4:0.48453608247422686 5:0.2826086956521739 6:0.608 7:0.6607142857142857 8:0.39583333333333337 9:0.44620253164556967 10:0.26549865229110514 11:0.0990099009900991 12:0.7476190476190477 13:0.24750356633380885
-1 1:1.0 2:0.211864406779661 3:0.5192307692307692 4:0.17525773195876293 5:0.29347826086956524 6:0.568 7:0.7172619047619048 8:0.3333333333333333 9:0.4936708860759494 10:0.5283018867924529 11:0.37623762376237635 12:0.49047619047619057 13:0.5470756062767475
1 1:0.1921052631578948 2:0.5056497175141244 3:1.0 4:0.48453608247422686 5:0.358695652173913 6:0.14800000000000005 7:0.4345238095238095 8:0.9791666666666666 9:0.19936708860759497 10:0.33962264150943394 11:0.5247524752475248 12:0.3238095238095238 13:0.2346647646219686
-1 1:0.8815789473684212 2:0.27683615819209045 3:0.6538461538461537 4:0.07216494845360827 5:0.34782608695652173 6:0.768 7:0.9136904761904762 8:0.3333333333333333 9:0.8037974683544303 10:0.8382749326145553 11:0.49504950495049505 12:0.561904761904762 13:0.9051355206847361
-1 1:0.8394736842105265 2:0.2288135593220339 3:0.6025641025641024 4:0.2938144329896908 5:0.5217391304347826 6:0.7280000000000001 7:0.7232142857142857 8:0.27083333333333337 9:0.5094936708860759 10:0.6873315363881402 11:0.2376237623762376 12:0.7095238095238097 13:0.49358059914407987
-1 1:0.5710526315789473 2:0.2514124293785311 3:0.5000000000000001 4:0.030927835051546376 5:0.32608695652173914 6:0.508 7:0.6517857142857142 8:0.27083333333333337 9:0.2721518987341772 10:0.41778975741239893 11:0.3465346534653466 12:0.7523809523809525 13:0.550641940085592
1 1:0.2657894736842104 2:0.9632768361581922 3:0.6538461538461537 4:0.5876288659793815 5:0.10869565217391304 6:0.2880000000000001 7:0.3511904761904762 8:0.6041666666666666 9:0.29430379746835444 10:0.17789757412398924 11:0.08910891089108919 12:0.3571428571428571 13:0.21540656205420827
1 1:0.27631578947368435 2:0.14124293785310732 3:0.7307692307692308 4:0.6134020618556701 5:0.15217391304347827 6:0.4720000000000001 7:0.5119047619047619 8:0.625 9:0.19620253164556964 10:0.2183288409703504 11:0.22772277227722781 12:0.6523809523809524 13:0.07631954350927246
-1 1:0.6973684210526315 2:0.26553672316384186 3:0.641025641025641 4:0.3402061855670103 5:0.3695652173913043 6:0.41600000000000004 7:0.6309523809523809 8:0.6041666666666666 9:0.49050632911392406 10:0.3450134770889488 11:0.5247524752475248 12:0.5000000000000001 13:0.5078459343794579
1 1:0.34210526315789486 2:0.028248587570621465 3:0.37820512820512814 4:0.2164948453608248 5:0.717391304347826 6:0.20800000000000002 7:0.380952380952381 8:0.4583333333333333 9:0.740506329113924 10:0.28571428571428575 11:0.35643564356435653 12:0.23333333333333336 13:0.33666191155492153
1 1:0.273684210526316 2:0.3587570621468927 3:0.5192307692307692 4:0.5360824742268042 5:0.16304347826086957 6:0.4880000000000001 7:0.619047619047619 8:0.5 9:0.29430379746835444 10:0.19946091644204852 11:0.15841584158415845 12:0.6952380952380952 13:0.07132667617689016
-1 1:0.8421052631578949 2:0.23163841807909605 3:0.685897435897436 4:0.2577319587628866 5:0.6195652173913043 6:0.568 7:0.7410714285714286 8:0.31250000000000006 9:0.5917721518987342 10:0.5876010781671159 11:0.3366336633663367 12:1.0 13:0.5613409415121255
-1 1:0.5815789473684212 2:0.8728813559322034 3:0.5961538461538461 4:0.3556701030927836 5:0.358695652173913 6:0.5040000000000001 7:0.613095238095238 8:0.39583333333333337 9:0.3924050632911392 10:0.4150943396226416 11:0.1188118811881188 12:0.561904761904762 13:0.2867332382310984
1 1:0.39210526315789473 2:0.43502824858757067 3:0.5192307692307692 4:0.5360824742268042 5:0.1956521739130435 6:0.46799999999999997 7:0.5059523809523809 8:0.27083333333333337 9:0.25316455696202533 10:0.09703504043126686 11:0.19801980198019808 12:0.4571428571428571 13:0.033523537803138374
1 1:0.16052631578947396 2:0.3305084745762712 3:0.7051282051282051 4:0.5670103092783506 5:0.15217391304347827 6:0.22800000000000004 7:0.3333333333333333 8:0.7291666666666666 9:0.29430379746835444 10:0.20485175202156333 11:0.29702970297029707 12:0.4428571428571429 13:0.2867332382310984
1 1:0.16315789473684233 2:0.22033898305084745 3:0.8076923076923078 4:0.7938144329896908 5:0.1956521739130435 6:0.21600000000000003 7:0.3095238095238095 8:0.5625000000000001 9:0.29113924050632917 10:0.17789757412398924 11:0.6534653465346536 12:0.661904761904762 13:0.20256776034236804
1 1:0.744736842105263 2:0.17514124293785313 3:0.8397435897435898 4:0.7422680412371134 5:0.17391304347826086 6:0.6280000000000001 7:0.681547619047619 8:0.16666666666666666 9:0.45886075949367094 10:0.2830188679245283 11:0.6534653465346536 12:0.6380952380952383 13:0.09415121255349501
-1 1:0.6526315789473685 2:0.2570621468926554 3:0.8269230769230769 4:0.43298969072164956 5:0.43478260869565216 6:0.38800000000000007 7:0.5833333333333333 8:0.3333333333333333 9:0.35443037974683544 10:0.39353099730458224 11:0.39603960396039617 12:0.5000000000000001 13:0.5827389443651926
1 1:0.22105263157894728 2:0.9661016949152542 3:0.6602564102564104 4:0.5360824742268042 5:0.13043478260869565 6:0.592 7:0.7321428571428571 8:0.16666666666666666 9:0.7879746835443038 10:0.20485175202156333 11:0.04950495049504955 12:0.8666666666666668 13:0.07275320970042796
1 1:0.3789473684210529 2:0.17796610169491528 3:0.5384615384615385 4:0.43298969072164956 5:1.0 6:0.44800000000000006 7:0.5059523809523809 8:0.39583333333333337 9:0.9050632911392404 10:0.17789757412398924 11:0.4554455445544554 12:0.3857142857142857 13:0.47004279600570614
1 1:0.3657894736842106 2:1.0 3:0.8782051282051282 4:0.8195876288659795 5:0.34782608695652173 6:0.3280000000000001 7:0.46428571428571425 8:0.625 9:0.40822784810126583 10:0.10781671159029652 11:0.2178217821782179 12:0.6190476190476192 13:0.062054208273894434
-1 1:0.5315789473684213 2:0.21468926553672316 3:0.7628205128205128 4:0.3814432989690722 5:0.30434782608695654 6:0.4280000000000001 7:0.5535714285714286 8:0.3333333333333333 9:0.3227848101265823 10:0.4002695417789758 11:0.415841584158416 12:0.3285714285714285 13:0.5898716119828816
1 1:0.27631578947368435 2:0.26553672316384186 3:0.6153846153846153 4:0.4072164948453609 5:0.11956521739130435 6:0.08800000000000008 7:0.2767857142857143 8:0.8125000000000001 9:0.38607594936708856 10:0.1509433962264151 11:0.37623762376237635 12:0.2142857142857143 13:0.14407988587731813
-1 1:0.8789473684210525 2:0.29943502824858764 3:0.7307692307692308 4:0.31958762886597947 5:0.4673913043478261 6:0.9880000000000001 7:0.8690476190476191 8:0.22916666666666666 9:0.5569620253164558 10:0.8787061994609165 11:0.15841584158415845 12:0.7761904761904764 13:0.8573466476462197
1 1:0.6947368421052632 2:0.1016949152542373 3:0.3589743589743589 4:0.3814432989690722 5:0.2608695652173913 6:0.2880000000000001 7:0.36309523809523814 8:0.39583333333333337 9:0.0981012658227848 10:0.33962264150943394 11:0.5247524752475248 12:0.3047619047619048 13:0.25106990014265335
1 1:0.2447368421052635 2:0.056497175141242965 3:0.6025641025641024 4:0.5360824742268042 5:0.33695652173913043 6:0.8 7:0.4672619047619048 8:0.0 9:0.3892405063291139 10:0.26010781671159033 11:0.28712871287128716 12:0.6238095238095238 13:0.43366619115549215
-1 1:0.744736842105263 2:0.12994350282485878 3:0.5833333333333334 4:0.2783505154639176 5:0.30434782608695654 6:0.64 7:0.7678571428571428 8:0.1875 9:0.4525316455696203 10:0.8005390835579516 11:0.306930693069307 12:0.8238095238095239 13:0.5470756062767475
