-1 1:0.5185185185185185 2:0.047430830039525695 3:0.3529411764705884 4:0.16 5:0.5 6:0.5288461538461539 7:0.3188720173535792 8:0.09999999999999995 9:0.5048076923076923 10:0.08121212121212124 11:0.7528089887640449 12:0.7809917355371901 13:0.24295774647887325
1 1:0.345679012345679 2:0.7865612648221344 3:0.5490196078431373 4:0.4 5:0.2619047619047619 6:0.13461538461538453 7:0.0 8:0.675 9:0.18750000000000003 10:0.23030303030303031 11:0.2134831460674157 12:0.0 13:0.7183098591549296
-1 1:0.3950617283950614 2:0.08498023715415019 3:0.1437908496732026 4:0.2880000000000001 5:0.0 6:0.48557692307692296 7:0.3318872017353579 8:0.025000000000000022 9:0.3028846153846154 10:0.3309090909090909 11:0.6292134831460675 12:0.9132231404958678 13:0.3485915492957746
-1 1:0.3786008230452675 2:0.07114624505928856 3:0.3790849673202613 4:0.0 5:0.5476190476190477 6:0.4567307692307691 7:0.1344902386117137 8:0.9249999999999999 9:0.0 10:0.16 11:0.7752808988764045 12:0.16528925619834708 13:0.647887323943662
-1 1:0.2757201646090535 2:0.2648221343873518 3:0.0 4:0.12 5:0.4523809523809524 6:0.5432692307692307 7:0.36876355748373096 8:0.0 9:0.47596153846153844 10:0.1636363636363636 11:0.7977528089887641 12:0.6983471074380165 13:0.7007042253521126
1 1:0.699588477366255 2:0.22924901185770752 3:0.6862745098039216 4:0.76 5:0.9047619047619048 6:0.5288461538461539 7:0.175704989154013 8:0.0 9:0.5528846153846154 10:0.6242424242424242 11:0.056179775280898805 12:0.024793388429752088 13:0.198943661971831
-1 1:0.08230452674897092 2:0.12055335968379449 3:0.6535947712418302 4:0.32 5:0.38095238095238093 6:0.7884615384615385 7:0.5314533622559653 8:0.07499999999999993 9:1.0 10:0.08484848484848484 11:0.44943820224719094 12:0.8223140495867768 13:0.647887323943662
1 1:0.6872427983539096 2:0.624505928853755 3:0.4313725490196078 4:0.44 5:0.8333333333333334 6:0.14903846153846145 7:0.19956616052060736 8:0.20000000000000004 9:0.35096153846153844 10:0.9030303030303031 11:0.011235955056179662 12:0.024793388429752088 13:0.41901408450704225
-1 1:0.41563786008230447 2:0.3577075098814229 3:0.37254901960784315 4:0.48 5:0.2857142857142857 6:0.27884615384615374 7:0.29718004338394793 8:1.0 9:0.4855769230769231 10:0.09090909090909094 11:0.3370786516853932 12:0.8388429752066116 13:0.00528169014084507
1 1:0.588477366255144 2:0.4387351778656126 3:0.5947712418300652 4:0.64 5:0.5476190476190477 6:0.5865384615384615 7:0.028199566160520606 8:0.675 9:0.19230769230769235 10:0.36 11:0.3707865168539326 12:0.3636363636363636 13:0.4894366197183099
-1 1:0.8559670781893005 2:0.18181818181818182 3:0.3529411764705884 4:0.64 5:0.21428571428571427 6:0.3749999999999999 7:0.29718004338394793 8:0.025000000000000022 9:0.29807692307692313 10:0.216969696969697 11:0.47191011235955055 12:0.6239669421487603 13:0.28169014084507044
