-1 1:0.4106463878326995 2:0.08027522935779813 3:0.9638554216867466 4:0.3115942028985508 5:0.6382978723404256 6:0.5586206896551724 7:0.6518105849582173 8:0.3695652173913044 9:0.3360995850622407 10:0.08296943231441045 11:0.7922077922077924 12:0.5665399239543726 13:0.3675889328063241
1 1:0.2585551330798484 2:0.38990825688073394 3:0.43373493975903593 4:0.6376811594202899 5:0.5106382978723404 6:0.11034482758620692 7:0.245125348189415 8:0.15217391304347822 9:0.11618257261410785 10:0.17030567685589526 11:0.33766233766233766 12:0.04942965779467677 13:0.09090909090909091
-1 1:0.48669201520912575 2:0.11926605504587155 3:0.4457831325301206 4:0.6739130434782609 5:0.425531914893617 6:0.5931034482758621 7:0.7353760445682451 8:0.1956521739130435 9:0.5435684647302904 10:0.13755458515283842 11:0.7272727272727273 12:0.8288973384030419 13:0.39920948616600793
-1 1:0.46007604562737664 2:0.5848623853211008 3:0.09638554216867477 4:0.5507246376811595 5:0.2127659574468085 6:0.5068965517241381 7:0.6518105849582173 8:0.2173913043478261 9:0.3858921161825726 10:0.048034934497816636 11:0.5584415584415585 12:0.6501901140684411 13:0.4901185770750988
-1 1:0.7984790874524718 2:0.14449541284403666 3:0.819277108433735 4:0.6376811594202899 5:0.851063829787234 6:0.6275862068965516 7:0.7799442896935933 8:0.3478260869565218 9:0.5892116182572613 10:0.25764192139737996 11:0.7662337662337663 12:0.5171102661596958 13:0.6837944664031621
1 1:0.019011406844106727 2:0.5940366972477064 3:0.19277108433734955 4:0.5289855072463768 5:0.6808510638297872 6:0.1379310344827586 7:0.12256267409470752 8:0.26086956521739124 9:0.2448132780082987 10:0.47707423580786035 11:0.22077922077922082 12:0.26996197718631176 13:0.34782608695652173
1 1:0.19011406844106457 2:0.5183486238532109 3:0.3855421686746986 4:0.7463768115942029 5:0.5531914893617021 6:0.2482758620689655 7:0.23955431754874645 8:0.0 9:0.12033195020746884 10:0.12663755458515286 11:0.3896103896103897 12:0.0 13:0.14624505928853754
-1 1:0.5779467680608369 2:0.03211009174311924 3:0.5542168674698794 4:0.39855072463768115 5:0.5957446808510638 6:0.8344827586206897 7:0.9275766016713092 8:0.0434782608695652 9:0.6182572614107883 10:0.3231441048034934 11:0.5324675324675325 12:0.6007604562737643 13:0.6877470355731226
-1 1:0.5171102661596961 2:0.09633027522935778 3:0.3253012048192771 4:0.36231884057971014 5:0.7872340425531915 6:0.7482758620689656 7:0.8217270194986073 8:0.3695652173913044 9:0.7427385892116182 10:0.25 11:0.6103896103896104 12:0.7946768060836502 13:0.30039525691699603
-1 1:0.6159695817490496 2:0.10550458715596328 3:0.45783132530120463 4:0.20289855072463772 5:0.6595744680851063 6:1.0 7:0.947075208913649 8:0.32608695652173914 9:0.5477178423236514 10:0.35043668122270744 11:0.6883116883116883 12:0.7490494296577946 13:0.6126482213438735
1 1:0.21673003802281374 2:0.25229357798165136 3:0.2891566265060238 4:0.6014492753623188 5:0.1276595744680851 6:0.14137931034482756 7:0.047353760445682444 8:0.6739130434782608 9:0.03734439834024895 10:0.661571943231441 11:0.11688311688311684 12:0.1292775665399239 13:0.043478260869565216
-1 1:0.5171102661596961 2:0.10091743119266053 3:0.506024096385542 4:0.6739130434782609 5:0.7659574468085106 6:0.6827586206896552 7:0.6796657381615598 8:0.06521739130434782 9:0.7883817427385892 10:0.26310043668122274 11:0.6493506493506493 12:0.6615969581749049 13:0.5573122529644269
-1 1:0.64638783269962 2:0.08944954128440365 3:0.09638554216867477 4:0.3478260869565218 5:0.44680851063829785 6:0.7310344827586207 7:0.8495821727019499 8:0.0869565217391304 9:0.6597510373443983 10:0.2467248908296943 11:0.5584415584415585 12:0.7756653992395438 13:0.4505928853754941
-1 1:0.7072243346007607 2:0.1972477064220183 3:0.686746987951807 4:0.4637681159420291 5:0.8723404255319149 6:0.5586206896551724 7:0.6044568245125348 8:0.30434782608695654 9:0.2904564315352697 10:0.13209606986899564 11:0.7532467532467533 12:0.870722433460076 13:0.6956521739130435
-1 1:0.36501901140684434 2:0.2454128440366972 3:0.759036144578313 4:0.5362318840579712 5:0.44680851063829785 6:0.6275862068965516 7:0.807799442896936 8:0.2826086956521739 9:0.937759336099585 10:0.20087336244541482 11:0.7142857142857143 12:0.714828897338403 13:0.6086956521739131
1 1:0.36882129277566555 2:0.8944954128440367 3:0.3373493975903612 4:0.782608695652174 5:0.2765957446808511 6:0.2620689655172414 7:0.08077994428969358 8:0.9565217391304347 9:0.41493775933609955 10:0.44323144104803497 11:0.15584415584415584 12:0.07224334600760454 13:0.2450592885375494
-1 1:0.6387832699619775 2:0.13761467889908252 3:0.6626506024096382 4:0.27536231884057977 5:0.44680851063829785 6:0.7827586206896552 7:0.8969359331476323 8:0.0 9:0.47717842323651444 10:0.17358078602620086 11:0.5194805194805195 12:0.8631178707224335 13:0.5375494071146245
-1 1:0.7604562737642583 2:0.10779816513761467 3:0.493975903614458 4:0.2898550724637681 5:0.6808510638297872 6:0.7896551724137931 7:0.8495821727019499 8:0.3695652173913044 9:0.5892116182572613 10:0.31768558951965065 11:0.7402597402597403 12:0.5931558935361217 13:0.8181818181818182
-1 1:0.5969581749049429 2:0.1399082568807339 3:0.7710843373493976 4:0.4275362318840581 5:0.7446808510638298 6:0.6965517241379311 7:0.6824512534818942 8:0.4782608695652174 9:0.4688796680497925 10:0.2685589519650655 11:0.844155844155844 12:0.6235741444866921 13:0.758893280632411
1 1:0.5247148288973386 2:0.2958715596330275 3:0.7831325301204818 4:0.9637681159420289 5:0.5319148936170213 6:0.19655172413793107 7:0.13927576601671307 8:0.4782608695652174 9:0.4107883817427386 10:0.5262008733624455 11:0.33766233766233766 12:0.19391634980988595 13:0.2648221343873518
-1 1:0.5855513307984793 2:0.08715596330275226 3:0.253012048192771 4:0.3768115942028985 5:0.8085106382978723 6:0.5586206896551724 7:0.713091922005571 8:0.0869565217391304 9:0.44398340248962653 10:0.21943231441048033 11:0.5714285714285715 12:0.726235741444867 13:0.5098814229249012
-1 1:0.7224334600760456 2:0.16743119266055045 3:0.43373493975903593 4:0.5507246376811595 5:0.48936170212765956 6:0.6103448275862069 7:0.7186629526462395 8:0.32608695652173914 9:0.7593360995850621 10:0.25764192139737996 11:0.7662337662337663 12:0.5551330798479087 13:0.5098814229249012
1 1:0.1520912547528518 2:0.26834862385321095 3:0.19277108433734955 4:0.5289855072463768 5:0.2978723404255319 6:0.22068965517241385 7:0.08913649025069638 8:1.0 9:0.1618257261410788 10:0.3558951965065502 11:0.3246753246753247 12:0.1102661596958175 13:0.22134387351778656
1 1:0.6387832699619775 2:0.860091743119266 3:0.22891566265060231 4:0.6376811594202899 5:0.0 6:0.0 7:0.0 8:0.5000000000000001 9:0.05394190871369294 10:0.1157205240174673 11:0.12987012987012983 12:0.015209125475285185 13:0.0
-1 1:0.730038022813688 2:0.04357798165137613 3:0.3373493975903612 4:0.40579710144927544 5:0.3191489361702128 6:0.42068965517241386 7:0.5821727019498607 8:0.1956521739130435 9:0.42323651452282157 10:0.12663755458515286 11:0.8961038961038961 12:0.5817490494296578 13:0.6837944664031621
-1 1:0.3231939163498103 2:0.11009174311926605 3:0.07228915662650608 4:0.4202898550724638 5:0.574468085106383 6:0.6965517241379311 7:0.7409470752089137 8:0.23913043478260876 9:0.6141078838174272 10:0.1310043668122271 11:0.5194805194805195 12:0.7832699619771863 13:0.3715415019762846
1 1:0.36501901140684434 2:0.5229357798165136 3:0.13253012048192755 4:0.7101449275362319 5:0.46808510638297873 6:0.17931034482758623 7:0.0584958217270195 8:0.5652173913043479 9:0.3112033195020747 10:0.01746724890829696 11:0.15584415584415584 12:0.14828897338403038 13:0.32806324110671936
-1 1:0.5817490494296581 2:0.04816513761467889 3:0.7951807228915664 4:0.8188405797101449 5:0.44680851063829785 6:0.6965517241379311 7:0.8105849582172702 8:0.26086956521739124 9:0.7593360995850621 10:0.203056768558952 11:0.922077922077922 12:0.5399239543726235 13:0.6877470355731226
1 1:0.22433460076045617 2:0.31651376146788984 3:0.5301204819277108 4:0.782608695652174 5:0.6808510638297872 6:0.1724137931034483 7:0.2841225626740947 8:0.15217391304347822 9:0.29460580912863066 10:0.7598253275109171 11:0.0 12:0.06844106463878324 13:0.05138339920948617
-1 1:0.5247148288973386 2:0.08486238532110088 3:0.3855421686746986 4:0.5724637681159421 5:0.5531914893617021 6:0.6482758620689655 7:0.7938718662952646 8:0.10869565217391303 9:0.5809128630705394 10:0.3340611353711791 11:0.7922077922077924 12:0.6045627376425855 13:0.8695652173913043
1 1:0.23193916349809926 2:0.23394495412844035 3:0.43373493975903593 4:0.927536231884058 5:0.3829787234042553 6:0.05862068965517239 7:0.20891364902506962 8:0.2173913043478261 9:0.11618257261410785 10:0.203056768558952 11:0.23376623376623382 12:0.026615969581749076 13:0.11462450592885376
-1 1:0.7566539923954371 2:0.06880733944954129 3:0.5301204819277108 4:0.3840579710144928 5:0.5957446808510638 6:0.7999999999999999 7:1.0 8:0.32608695652173914 9:0.5435684647302904 10:0.5305676855895196 11:0.974025974025974 12:0.5817490494296578 13:1.0
1 1:0.1444866920152094 2:0.0 3:0.07228915662650608 4:0.6376811594202899 5:0.48936170212765956 6:0.1724137931034483 7:0.06685236768802226 8:0.782608695652174 9:0.35269709543568456 10:0.4104803493449781 11:0.12987012987012983 12:0.09885931558935362 13:0.17786561264822134
1 1:0.8136882129277566 2:0.08944954128440365 3:0.7951807228915664 4:1.0 5:0.3829787234042553 6:0.6275862068965516 7:0.27019498607242337 8:0.782608695652174 9:0.8921161825726142 10:1.0 11:0.11688311688311684 12:0.2547528517110266 13:0.19367588932806323
-1 1:1.0 2:0.08027522935779813 3:0.15662650602409625 4:0.20289855072463772 5:0.3617021276595745 6:0.6275862068965516 7:0.7353760445682451 8:0.26086956521739124 9:0.5933609958506223 10:0.14847161572052406 11:0.7792207792207794 12:0.5931558935361217 13:0.4980237154150198
-1 1:0.8288973384030421 2:0.13302752293577982 3:0.4096385542168673 4:0.05797101449275367 5:0.46808510638297873 6:0.7999999999999999 7:0.9192200557103064 8:0.26086956521739124 9:1.0 10:0.39956331877729256 11:0.935064935064935 12:0.6501901140684411 13:0.8948616600790514
-1 1:0.7680608365019014 2:0.0940366972477064 3:0.3132530120481925 4:0.36956521739130443 5:0.8085106382978723 6:0.7655172413793104 7:0.7409470752089137 8:0.1956521739130435 9:0.6141078838174272 10:0.27729257641921395 11:0.5974025974025974 12:0.7680608365019012 13:0.43873517786561267
1 1:0.4942965779467682 2:0.4197247706422018 3:0.6987951807228916 4:0.927536231884058 5:0.9148936170212766 6:0.14482758620689654 7:0.3426183844011142 8:0.10869565217391303 9:0.2904564315352697 10:0.519650655021834 11:0.14285714285714285 12:0.0038022813688212962 13:0.06719367588932806
-1 1:0.38022813688212914 2:0.11238532110091742 3:0.12048192771084347 4:0.0 5:0.425531914893617 6:0.5758620689655173 7:0.6740947075208913 8:0.1956521739130435 9:0.3029045643153527 10:0.05895196506550219 11:0.7402597402597403 12:0.8022813688212928 13:0.5019762845849802
1 1:0.7338403041825099 2:0.6444954128440366 3:0.8433734939759038 4:0.9637681159420289 5:0.3404255319148936 6:0.36896551724137927 7:0.11699164345403898 8:0.8478260869565218 9:0.33195020746887965 10:0.5851528384279475 11:0.16883116883116883 12:0.1178707224334601 13:0.11462450592885376
1 1:0.2547528517110265 2:0.7614678899082569 3:0.5301204819277108 4:0.7463768115942029 5:0.1276595744680851 6:0.2482758620689655 7:0.0863509749303621 8:0.6521739130434782 9:0.12863070539419083 10:0.415938864628821 11:0.07792207792207799 12:0.2167300380228137 13:0.16600790513833993
-1 1:0.5627376425855514 2:0.1238532110091743 3:0.3855421686746986 4:0.43478260869565216 5:0.5106382978723404 6:0.496551724137931 7:0.6545961002785515 8:0.5434782608695652 9:0.5892116182572613 10:0.0 11:0.974025974025974 12:0.6007604562737643 13:0.45454545454545453
1 1:0.6007604562737641 2:0.3371559633027522 3:0.3132530120481925 4:0.782608695652174 5:0.2127659574468085 6:0.12758620689655176 7:0.0947075208913649 8:0.5217391304347826 9:0.1991701244813278 10:0.6266375545851528 11:0.2857142857142857 12:0.14828897338403038 13:0.15810276679841898
1 1:0.0 2:0.3990825688073394 3:0.3373493975903612 4:0.5652173913043479 5:0.3404255319148936 6:0.09310344827586207 7:0.041782729805013914 8:0.5000000000000001 9:0.0746887966804979 10:0.1812227074235808 11:0.23376623376623382 12:0.20532319391634984 13:0.07509881422924901
-1 1:0.7718631178707226 2:0.09633027522935778 3:0.4698795180722893 4:0.31884057971014496 5:1.0 6:0.6275862068965516 7:0.7576601671309192 8:0.23913043478260876 9:0.7219917012448133 10:0.1965065502183406 11:0.7272727272727273 12:1.0 13:0.5138339920948617
1 1:0.5019011406844106 2:0.4311926605504587 3:0.819277108433735 4:0.8913043478260869 5:0.3617021276595745 6:0.19655172413793107 7:0.050139275766016705 8:0.717391304347826 9:0.0 10:0.055676855895196484 11:0.5324675324675325 12:0.29277566539923955 13:0.08300395256916997
1 1:0.7452471482889735 2:0.2798165137614678 3:0.5301204819277108 4:0.6376811594202899 5:0.23404255319148937 6:0.24137931034482757 7:0.1002785515320334 8:0.5869565217391305 9:0.2863070539419087 10:0.6397379912663754 11:0.18181818181818182 12:0.15969581749049427 13:0.19367588932806323
-1 1:0.39543726235741467 2:0.6169724770642201 3:0.3012048192771084 4:0.4565217391304348 5:0.48936170212765956 6:0.5724137931034483 7:0.6378830083565459 8:0.32608695652173914 9:0.46058091286307046 10:0.056768558951965115 11:0.4415584415584415 12:0.6501901140684411 13:0.20948616600790515
1 1:0.48669201520912575 2:0.08715596330275226 3:0.7228915662650602 4:0.8188405797101449 5:0.19148936170212766 6:0.5586206896551724 7:0.2116991643454039 8:0.7608695652173914 9:0.7219917012448133 10:0.8635371179039302 11:0.11688311688311684 12:0.18631178707224336 13:0.16205533596837945
1 1:0.47528517110266144 2:0.5527522935779816 3:0.6746987951807228 4:0.855072463768116 5:0.6595744680851063 6:0.2482758620689655 7:0.1615598885793872 8:0.5652173913043479 9:0.37759336099585056 10:0.7467248908296943 11:0.4805194805194805 12:0.10266159695817492 13:0.22134387351778656
1 1:0.4562737642585554 2:0.6009174311926605 3:0.5301204819277108 4:0.855072463768116 5:0.46808510638297873 6:0.2827586206896552 7:0.11420612813370472 8:0.5652173913043479 9:0.3568464730290456 10:0.3777292576419214 11:0.2857142857142857 12:0.10266159695817492 13:0.2648221343873518
-1 1:0.4980988593155894 2:0.11697247706422018 3:0.7349397590361444 4:0.5652173913043479 5:0.6382978723404256 6:0.47241379310344833 7:0.6100278551532032 8:0.26086956521739124 9:0.4107883817427386 10:0.03930131004366816 11:0.8051948051948054 12:0.6007604562737643 13:0.5375494071146245
1 1:0.5665399239543726 2:0.451834862385321 3:0.6024096385542168 4:0.6376811594202899 5:0.574468085106383 6:0.2931034482758621 7:0.061281337047353765 8:0.717391304347826 9:0.10373443983402489 10:0.22270742358078602 11:0.6233766233766234 12:0.20152091254752855 13:0.20948616600790515
-1 1:0.3231939163498103 2:0.0825688073394495 3:0.6144578313253009 4:0.4927536231884058 5:0.3829787234042553 6:0.5068965517241381 7:0.5821727019498607 8:0.26086956521739124 9:0.3692946058091286 10:0.04475982532751093 11:0.8311688311688313 12:0.46387832699619763 13:0.5454545454545454
-1 1:0.8250950570342203 2:0.1513761467889908 3:0.5542168674698794 4:0.40579710144927544 5:0.7021276595744681 6:0.9896551724137932 7:0.8774373259052926 8:0.15217391304347822 9:0.6763485477178424 10:0.43231441048034935 11:0.4935064935064935 12:0.8212927756653994 13:0.841897233201581
1 1:0.39163498098859345 2:0.4610091743119265 3:0.2891566265060238 4:0.5289855072463768 5:0.3829787234042553 6:0.2827586206896552 7:0.1364902506963788 8:0.9565217391304347 9:0.5477178423236514 10:0.7292576419213973 11:0.10389610389610399 12:0.08365019011406843 13:0.20553359683794467
-1 1:0.6311787072243344 2:0.013761467889908268 3:0.2771084337349397 4:0.3478260869565218 5:0.3829787234042553 6:0.6896551724137931 7:0.7827298050139275 8:0.10869565217391303 9:0.5394190871369294 10:0.3689956331877729 11:0.6883116883116883 12:0.8593155893536121 13:0.4980237154150198
