-1 1:13.75 2:1.73 3:2.41 4:16.0 5:89 6:2.6 7:2.76 8:0.29 9:1.81 10:5.6 11:1.15 12:2.9 13:1320
1 1:12.37 2:1.21 3:2.56 4:18.1 5:98 6:2.42 7:2.65 8:0.37 9:2.08 10:4.6 11:1.19 12:2.3 13:678
1 1:12.17 2:1.45 3:2.53 4:19.0 5:104 6:1.89 7:1.75 8:0.45 9:1.03 10:2.95 11:1.45 12:2.23 13:355
-1 1:14.22 2:3.99 3:2.51 4:13.2 5:128 6:3.0 7:3.04 8:0.2 9:2.08 10:5.1 11:0.89 12:3.53 13:760
1 1:12.43 2:1.53 3:2.29 4:21.5 5:86 6:2.74 7:3.15 8:0.39 9:1.77 10:3.94 11:0.69 12:2.84 13:352
-1 1:13.64 2:3.1 3:2.56 4:15.2 5:116 6:2.7 7:3.03 8:0.17 9:1.66 10:5.1 11:0.96 12:3.36 13:845
1 1:12.25 2:1.73 3:2.12 4:19.0 5:80 6:1.65 7:2.03 8:0.37 9:1.63 10:3.4 11:1.0 12:3.17 13:510
1 1:11.41 2:0.74 3:2.5 4:21.0 5:88 6:2.48 7:2.01 8:0.42 9:1.44 10:3.08 11:1.1 12:2.31 13:434
1 1:12.72 2:1.81 3:2.2 4:18.8 5:86 6:2.2 7:2.53 8:0.26 9:1.77 10:3.9 11:1.16 12:3.14 13:714
1 1:12.67 2:0.98 3:2.24 4:18.0 5:99 6:2.2 7:1.94 8:0.3 9:1.46 10:2.62 11:1.23 12:3.16 13:450
1 1:12.37 2:1.17 3:1.92 4:19.6 5:78 6:2.11 7:2.0 8:0.27 9:1.04 10:4.68 11:1.12 12:3.48 13:510
1 1:12.33 2:1.1 3:2.28 4:16.0 5:101 6:2.05 7:1.09 8:0.63 9:0.41 10:3.27 11:1.25 12:1.67 13:680
-1 1:13.39 2:1.77 3:2.62 4:16.1 5:93 6:2.85 7:2.94 8:0.34 9:1.45 10:4.8 11:0.92 12:3.22 13:1195
-1 1:14.75 2:1.73 3:2.39 4:11.4 5:91 6:3.1 7:3.69 8:0.43 9:2.81 10:5.4 11:1.25 12:2.73 13:1150
1 1:12.08 2:2.08 3:1.7 4:17.5 5:97 6:2.23 7:2.17 8:0.26 9:1.4 10:3.3 11:1.27 12:2.96 13:710
-1 1:13.83 2:1.65 3:2.6 4:17.2 5:94 6:2.45 7:2.99 8:0.22 9:2.29 10:5.6 11:1.24 12:3.37 13:1265
-1 1:13.07 2:1.5 3:2.1 4:15.5 5:98 6:2.4 7:2.64 8:0.28 9:1.37 10:3.7 11:1.18 12:2.69 13:1020
1 1:11.61 2:1.35 3:2.7 4:20.0 5:94 6:2.74 7:2.92 8:0.29 9:2.49 10:2.65 11:0.96 12:3.26 13:680
-1 1:13.76 2:1.53 3:2.7 4:19.5 5:132 6:2.95 7:2.74 8:0.5 9:1.35 10:5.4 11:1.25 12:3.0 13:1235
1 1:12.42 2:2.55 3:2.27 4:22.0 5:90 6:1.68 7:1.84 8:0.66 9:1.42 10:2.7 11:0.86 12:3.3 13:315
-1 1:13.5 2:1.81 3:2.61 4:20.0 5:96 6:2.53 7:2.61 8:0.28 9:1.66 10:3.52 11:1.12 12:3.82 13:845
1 1:13.49 2:1.66 3:2.24 4:24.0 5:87 6:1.88 7:1.84 8:0.27 9:1.03 10:3.74 11:0.98 12:2.78 13:472
