1 1:0.26347305389221526 2:0.17193675889328067 3:0.3333333333333333 4:0.5263157894736841 5:0.46296296296296297 6:0.0 7:0.0 8:0.4081632653061224 9:0.43750000000000006 10:0.15827338129496402 11:0.2842105263157896 12:0.09543568464730288 13:0.5535714285714286
1 1:0.12275449101796412 2:0.1442687747035573 3:0.18954248366013074 4:0.5497076023391813 5:0.14814814814814814 6:0.423076923076923 7:0.14285714285714285 8:0.26530612244897955 9:0.46666666666666673 10:0.0 11:0.34210526315789475 12:0.7219917012448133 13:0.18154761904761904
-1 1:0.8383233532934135 2:0.6521739130434783 3:0.48366013071895425 4:0.43859649122807004 5:0.6111111111111112 6:0.8413461538461539 7:0.40147783251231517 8:0.26530612244897955 9:0.35000000000000003 10:0.47338129496402875 11:0.23684210526315796 12:0.7219917012448133 13:0.7619047619047619
1 1:0.36826347305389234 2:0.12252964426877473 3:0.20915032679738566 4:0.3157894736842105 5:0.4074074074074074 6:0.44230769230769224 7:0.09605911330049258 8:0.7346938775510204 9:0.08750000000000001 10:0.5467625899280575 11:0.3815789473684211 12:0.0 13:0.13690476190476192
-1 1:0.5658682634730541 2:0.19367588932806326 3:0.2875816993464053 4:0.327485380116959 5:0.2962962962962963 6:0.6249999999999999 7:0.28817733990147776 8:0.20408163265306123 9:0.3916666666666668 10:0.28776978417266186 11:0.43421052631578955 12:0.48962655601659744 13:0.9652777777777778
1 1:0.38323353293413154 2:0.15612648221343875 3:0.3660130718954247 4:0.5438596491228069 5:0.037037037037037035 6:0.13461538461538453 7:0.10837438423645318 8:0.8367346938775508 9:0.5041666666666668 10:0.15827338129496402 11:0.35526315789473684 12:0.19502074688796678 13:0.18154761904761904
1 1:0.4910179640718565 2:1.0 3:0.2810457516339869 4:0.5906432748538011 5:0.14814814814814814 6:0.7307692307692307 7:0.40147783251231517 8:0.26530612244897955 9:0.6666666666666666 10:0.09352517985611512 11:0.05263157894736847 12:0.6265560165975104 13:0.06746031746031746
-1 1:0.7005988023952096 2:0.1956521739130435 3:0.4640522875816995 4:0.2690058479532163 5:0.2037037037037037 6:0.7211538461538461 7:0.42857142857142844 8:0.2448979591836734 9:0.5833333333333334 10:0.5251798561151079 11:0.6052631578947368 12:0.5435684647302903 13:1.0
1 1:0.2874251497005985 2:0.09288537549407115 3:0.5620915032679739 4:0.39181286549707606 5:0.37037037037037035 6:0.6346153846153845 7:0.40147783251231517 8:0.4081632653061224 9:0.6958333333333334 10:0.3812949640287769 11:0.6578947368421053 12:0.2946058091286306 13:0.3630952380952381
1 1:0.22754491017964065 2:0.14031620553359683 3:0.5424836601307188 4:0.44444444444444436 5:0.48148148148148145 6:0.3798076923076922 7:0.1798029556650246 8:0.5714285714285715 9:0.2583333333333334 10:0.14388489208633096 11:1.0 12:0.2655601659751037 13:0.04265873015873016
-1 1:0.8413173652694612 2:0.6422924901185771 3:0.5294117647058822 4:0.10526315789473677 5:0.9259259259259259 6:0.9134615384615384 7:0.49753694581280783 8:0.061224489795918366 9:0.6958333333333334 10:0.45323741007194235 11:0.2631578947368422 12:0.804979253112033 13:0.4444444444444444
1 1:0.30538922155688614 2:0.15612648221343875 3:0.38562091503267976 4:0.5906432748538011 5:0.14814814814814814 6:0.7884615384615385 7:0.524630541871921 8:0.4489795918367347 9:0.5666666666666668 10:0.28633093525179854 11:0.0 12:0.5186721991701243 13:0.03968253968253968
-1 1:0.6676646706586828 2:0.46640316205533605 3:0.5620915032679739 4:0.22222222222222215 5:0.7037037037037037 6:0.7692307692307693 7:0.49507389162561566 8:0.0 9:0.5208333333333334 10:0.45323741007194235 11:0.35526315789473684 12:0.7344398340248961 13:0.5287698412698413
1 1:0.25149700598802394 2:0.1956521739130435 3:0.2745098039215687 4:0.44444444444444436 5:0.037037037037037035 6:0.2644230769230768 7:0.24876847290640386 8:0.4081632653061224 9:0.5083333333333333 10:0.20863309352517984 11:0.4078947368421053 12:0.6556016597510372 13:0.19642857142857142
1 1:0.0 2:0.0 3:0.5228758169934641 4:0.5614035087719298 5:0.18518518518518517 6:0.6634615384615384 7:0.24384236453201963 8:0.510204081632653 9:0.4291666666666667 10:0.16258992805755396 11:0.5394736842105265 12:0.2987551867219917 13:0.12103174603174603
1 1:0.3922155688622756 2:0.2114624505928854 3:0.32679738562091515 4:0.4327485380116959 5:0.14814814814814814 6:0.5288461538461539 7:0.37192118226600973 8:0.1836734693877551 9:0.5666666666666668 10:0.2805755395683453 11:0.6184210526315789 12:0.6431535269709543 13:0.39880952380952384
1 1:0.3772455089820359 2:0.047430830039525695 3:0.3529411764705884 4:0.3859649122807017 5:0.3888888888888889 6:0.5288461538461539 7:0.22660098522167482 8:0.26530612244897955 9:0.43750000000000006 10:0.09640287769784174 11:0.7105263157894737 12:0.6514522821576764 13:0.13690476190476192
1 1:0.2874251497005985 2:0.08498023715415019 3:0.1437908496732026 4:0.4795321637426901 5:0.0 6:0.48557692307692296 7:0.24137931034482754 8:0.20408163265306123 9:0.26250000000000007 10:0.39280575539568335 11:0.5657894736842107 12:0.7842323651452281 13:0.19642857142857142
1 1:0.2754491017964072 2:0.07114624505928856 3:0.3790849673202613 4:0.2690058479532163 5:0.42592592592592593 6:0.4567307692307691 7:0.01724137931034484 8:0.9387755102040816 9:0.0 10:0.18992805755395684 11:0.736842105263158 12:0.033195020746887904 13:0.36507936507936506
-1 1:0.5928143712574852 2:0.20355731225296445 3:0.6013071895424837 4:0.2748538011695907 5:0.2777777777777778 6:0.8413461538461539 7:0.4729064039408866 8:0.34693877551020413 9:0.43333333333333335 10:0.4100719424460431 11:0.30263157894736853 12:0.6763485477178424 13:0.8759920634920635
-1 1:1.0 2:0.1956521739130435 3:0.45098039215686286 4:0.0 5:0.24074074074074073 6:0.9615384615384615 7:0.6576354679802955 8:0.5306122448979592 9:1.0 10:0.49640287769784175 11:0.736842105263158 12:0.47302904564315346 13:0.8313492063492064
1 1:0.20059880239520958 2:0.2648221343873518 3:0.0 4:0.35672514619883033 5:0.35185185185185186 6:0.5432692307692307 7:0.2832512315270935 8:0.1836734693877551 9:0.41250000000000003 10:0.19424460431654675 11:0.7631578947368421 12:0.5684647302904563 13:0.3948412698412698
-1 1:0.7245508982035929 2:0.17984189723320157 3:0.5882352941176472 4:0.33918128654970753 5:0.2962962962962963 6:0.6490384615384616 7:0.48522167487684725 8:0.10204081632653059 9:0.7833333333333334 10:0.5251798561151079 11:0.7236842105263158 12:0.7385892116182572 13:0.9454365079365079
-1 1:0.4970059880239522 2:0.15019762845849804 3:0.2614379084967321 4:0.239766081871345 5:0.37037037037037035 6:0.6249999999999999 7:0.3990147783251231 8:0.22448979591836737 9:0.4000000000000001 10:0.2517985611510792 11:0.6447368421052632 12:0.4564315352697095 13:0.7023809523809523
1 1:0.059880239520957876 2:0.12055335968379449 3:0.6535947712418302 4:0.5029239766081871 5:0.2962962962962963 6:0.7884615384615385 7:0.4679802955665024 8:0.2448979591836734 9:0.8666666666666667 10:0.10071942446043164 11:0.35526315789473684 12:0.6929460580912862 13:0.36507936507936506
-1 1:0.7035928143712574 2:0.15612648221343875 3:0.6535947712418302 4:0.4736842105263157 5:1.0 6:0.889423076923077 7:0.4236453201970443 8:0.673469387755102 9:0.3916666666666668 10:0.49640287769784175 11:0.736842105263158 12:0.5850622406639003 13:0.9156746031746031
1 1:0.30239520958083826 2:0.3577075098814229 3:0.37254901960784315 4:0.6198830409356725 5:0.2222222222222222 6:0.27884615384615374 7:0.2019704433497537 8:1.0 9:0.42083333333333334 10:0.10791366906474822 11:0.22368421052631585 12:0.7095435684647301 13:0.002976190476190476
-1 1:0.625748502994012 2:0.2114624505928854 3:0.5947712418300652 4:0.5029239766081871 5:0.3333333333333333 6:0.6874999999999999 7:0.3916256157635467 8:0.22448979591836737 9:0.5208333333333334 10:0.22589928057553957 11:0.5657894736842107 12:0.9253112033195018 13:0.5287698412698413
1 1:0.6227544910179641 2:0.18181818181818182 3:0.3529411764705884 4:0.7368421052631579 5:0.16666666666666666 6:0.3749999999999999 7:0.2019704433497537 8:0.20408163265306123 9:0.2583333333333334 10:0.2575539568345324 11:0.3815789473684211 12:0.49377593360995836 13:0.15873015873015872
