-1 1:0.3172205438066467 2:0.05042016806722686 3:0.7371794871794871 4:0.6907216494845362 5:0.08695652173913043 6:0.4015748031496063 7:0.3636363636363636 8:0.54 9:0.310126582278481 10:0.07849829351535836 11:0.6747967479674798 12:0.6085106382978723 13:0.49787835926449786
1 1:0.4743202416918429 2:0.3298319327731092 3:0.5384615384615385 4:0.4072164948453609 5:0.2608695652173913 6:0.2519685039370079 7:0.093841642228739 8:1.0 9:0.16455696202531644 10:0.49658703071672344 11:0.2032520325203252 12:0.12340425531914895 13:0.5898161244695899
1 1:0.8610271903323266 2:0.8718487394957982 3:0.5576923076923077 4:0.48453608247422686 5:0.10869565217391304 6:0.0 7:0.0 8:0.54 9:0.08227848101265825 10:0.30887372013651876 11:0.08130081300813007 12:0.017021276595744695 13:0.19377652050919378
-1 1:0.6042296072507551 2:0.0021008403361344554 3:0.2243589743589743 4:0.2783505154639176 5:0.17391304347826086 6:0.38188976377952755 7:0.49560117302052775 8:0.21999999999999997 9:0.3291139240506329 10:0.28327645051194533 11:0.5772357723577236 12:0.5063829787234042 13:0.16124469589816123
1 1:0.6435045317220546 2:0.5630252100840335 3:0.5064102564102564 4:0.5360824742268042 5:0.34782608695652173 6:0.2047244094488189 7:0.06158357771260997 8:0.6 9:0.2784810126582279 10:0.2320819112627986 11:0.0975609756097561 12:0.1659574468085106 13:0.7807637906647807
-1 1:0.23867069486404857 2:0.17436974789915963 3:0.33333333333333326 4:0.4587628865979382 5:0.17391304347826086 6:0.5984251968503937 7:0.38123167155425214 8:0.48 9:0.3164556962025316 10:0.06655290102389079 11:0.37398373983739835 12:0.4893617021276595 13:0.19377652050919378
-1 1:0.525679758308157 2:0.5336134453781511 3:0.3974358974358974 4:0.2783505154639176 5:0.10869565217391304 6:0.25590551181102356 7:0.2668621700879765 8:0.6 9:0.12974683544303797 10:0.18088737201365188 11:0.17886178861788615 12:0.35319148936170214 13:0.13295615275813297
1 1:0.5317220543806646 2:0.37394957983193267 3:0.717948717948718 4:0.5876288659793815 5:0.45652173913043476 6:0.19685039370078738 7:0.2991202346041056 8:0.21999999999999997 9:0.2658227848101266 10:0.8122866894197953 11:0.0 12:0.07659574468085104 13:0.2857142857142857
-1 1:0.2930513595166165 2:0.5336134453781511 3:0.41025641025641024 4:0.43298969072164956 5:0.18478260869565216 6:0.4015748031496063 7:0.38123167155425214 8:0.48 9:0.45886075949367094 10:0.0 11:0.3658536585365854 12:0.7489361702127658 13:0.4045261669024045
-1 1:0.3806646525679757 2:0.407563025210084 3:0.5512820512820514 4:0.3814432989690722 5:0.1956521739130435 6:0.578740157480315 7:0.5601173020527859 8:0.24 9:0.49683544303797467 10:0.07423208191126278 11:0.5447154471544715 12:0.8553191489361701 13:0.016973125884016973
-1 1:0.5105740181268885 2:0.180672268907563 3:0.5897435897435896 4:0.6134020618556701 5:0.15217391304347827 6:0.1574803149606299 7:0.4164222873900293 8:0.7 9:0.3829113924050633 10:0.1723549488054607 11:0.3252032520325204 12:0.48085106382978715 13:0.297029702970297
1 1:0.5377643504531725 2:0.2983193277310924 3:0.6666666666666666 4:0.6907216494845362 5:0.30434782608695654 6:0.06692913385826768 7:0.21994134897360704 8:0.28 9:0.12974683544303797 10:0.37713310580204773 11:0.1463414634146342 12:0.029787234042553217 13:0.3988684582743989
-1 1:0.5045317220543806 2:0.6260504201680671 3:0.6666666666666666 4:0.6391752577319588 5:0.33695652173913043 6:0.7283464566929134 7:0.6480938416422287 8:0.6 9:0.4841772151898734 10:0.1100682593856655 11:0.5772357723577236 12:0.7829787234042552 13:0.26166902404526166
-1 1:0.17824773413897274 2:0.2310924369747899 3:0.5897435897435896 4:0.3814432989690722 5:0.30434782608695654 6:0.8031496062992126 7:0.563049853372434 8:0.08000000000000002 9:0.29430379746835444 10:0.16808873720136516 11:0.5528455284552846 12:0.7106382978723403 13:0.09476661951909476
1 1:0.4682779456193355 2:0.08403361344537814 3:0.4743589743589744 4:0.48453608247422686 5:0.358695652173913 6:0.19685039370078738 7:0.07038123167155423 8:0.8 9:0.310126582278481 10:0.5392491467576791 11:0.08130081300813007 12:0.11063829787234042 13:0.512022630834512
1 1:1.0 2:0.16596638655462181 3:0.8589743589743591 4:0.7422680412371134 5:0.30434782608695654 6:0.7165354330708661 7:0.28445747800586507 8:0.8 9:0.7215189873417722 10:1.0 11:0.07317073170731705 12:0.28510638297872337 13:0.5403111739745403
-1 1:0.40483383685800595 2:0.15546218487394953 3:0.6025641025641024 4:0.7164948453608249 5:0.1956521739130435 6:0.48818897637795283 7:0.6187683284457479 8:0.54 9:0.46835443037974683 10:0.07167235494880546 11:0.33333333333333337 12:0.6340425531914893 13:0.09052333804809053
-1 1:0.12688821752265858 2:0.31722689075630245 3:0.6794871794871794 4:0.48453608247422686 5:0.2826086956521739 6:0.7559055118110236 7:0.718475073313783 8:0.38 9:0.44620253164556967 10:0.16808873720136516 11:0.2601626016260163 12:0.8936170212765957 13:0.4908062234794908
-1 1:0.2205438066465258 2:0.37605042016806717 3:1.0 4:0.48453608247422686 5:0.358695652173913 6:0.3031496062992126 7:0.49560117302052775 8:0.94 9:0.19936708860759497 10:0.21501706484641633 11:0.6097560975609756 12:0.5148936170212766 13:0.46534653465346537
1 1:0.7462235649546829 2:0.46848739495798314 3:0.8076923076923078 4:0.6907216494845362 5:0.5760869565217391 6:0.16535433070866137 7:0.3607038123167155 8:0.18 9:0.2626582278481013 10:0.6245733788395904 11:0.08943089430894308 12:0.004255319148936174 13:0.314002828854314
1 1:0.936555891238671 2:0.6743697478991595 3:0.8846153846153848 4:0.7164948453608249 5:0.2826086956521739 6:0.42125984251968496 7:0.12316715542521993 8:0.8600000000000001 9:0.29430379746835444 10:0.675767918088737 11:0.10569105691056911 12:0.1319148936170213 13:0.3988684582743989
-1 1:0.3051359516616313 2:0.7163865546218485 3:0.6538461538461537 4:0.5876288659793815 5:0.10869565217391304 6:0.44094488188976383 7:0.4134897360703812 8:0.58 9:0.29430379746835444 10:0.11262798634812286 11:0.2520325203252033 12:0.5446808510638297 13:0.42715700141442714
-1 1:0.3172205438066467 2:0.10504201680672265 3:0.7307692307692308 4:0.6134020618556701 5:0.15217391304347827 6:0.6220472440944882 7:0.5718475073313782 8:0.6 9:0.19620253164556964 10:0.13822525597269622 11:0.3658536585365854 12:0.8085106382978723 13:0.15134370579915135
1 1:0.5558912386706948 2:0.7815126050420167 3:0.717948717948718 4:0.5618556701030929 5:0.17391304347826086 6:0.28346456692913385 7:0.0909090909090909 8:0.6799999999999999 9:0.13924050632911392 10:0.5435153583617747 11:0.04878048780487809 12:0.24255319148936172 13:0.4908062234794908
1 1:0.8308157099697884 2:0.39285714285714274 3:0.6025641025641024 4:0.5876288659793815 5:0.21739130434782608 6:0.14566929133858272 7:0.0997067448680352 8:0.5599999999999999 9:0.19303797468354433 10:0.7081911262798635 11:0.17886178861788615 12:0.1659574468085106 13:0.4766619519094767
-1 1:0.3927492447129911 2:0.02100840336134453 3:0.37820512820512814 4:0.2164948453608248 5:0.717391304347826 6:0.3622047244094488 7:0.44281524926686217 8:0.43999999999999995 9:0.740506329113924 10:0.18088737201365188 11:0.47154471544715454 12:0.4340425531914894 13:0.6676096181046676
1 1:0.3534743202416918 2:0.44957983193277296 3:0.6153846153846153 4:0.43298969072164956 5:0.2826086956521739 6:0.1062992125984252 7:0.043988269794721396 8:0.54 9:0.0981012658227848 10:0.3600682593856655 11:0.1463414634146342 12:0.2297872340425532 13:0.32814710042432815
-1 1:0.31419939577039296 2:0.26680672268907557 3:0.5192307692307692 4:0.5360824742268042 5:0.16304347826086957 6:0.6377952755905513 7:0.6774193548387096 8:0.48 9:0.29430379746835444 10:0.12627986348122863 11:0.3089430894308943 12:0.8468085106382978 13:0.14144271570014144
1 1:0.7522658610271903 2:0.47899159663865537 3:0.8717948717948719 4:0.6649484536082475 5:0.29347826086956524 6:0.22440944881889766 7:0.052785923753665684 8:0.74 9:0.04113924050632913 10:0.26194539249146753 11:0.33333333333333337 12:0.3276595744680851 13:0.3422913719943423
1 1:0.9456193353474321 2:0.3403361344537814 3:0.717948717948718 4:0.48453608247422686 5:0.22826086956521738 6:0.2755905511811023 7:0.10557184750733135 8:0.62 9:0.25949367088607594 10:0.7184300341296928 11:0.11382113821138212 12:0.1787234042553191 13:0.5403111739745403
1 1:0.7401812688821754 2:0.16386554621848734 3:0.8205128205128206 4:0.6134020618556701 5:0.20652173913043478 6:0.6377952755905513 7:0.22287390029325513 8:0.78 9:0.5917721518987342 10:0.893344709897611 11:0.07317073170731705 12:0.20851063829787234 13:0.4837340876944837
-1 1:0.45015105740181266 2:0.32352941176470584 3:0.5192307692307692 4:0.5360824742268042 5:0.1956521739130435 6:0.6181102362204723 7:0.565982404692082 8:0.26 9:0.25316455696202533 10:0.0614334470989761 11:0.34146341463414637 12:0.6340425531914893 13:0.06647807637906648
1 1:0.7311178247734138 2:0.5903361344537814 3:0.7948717948717949 4:0.6391752577319588 5:0.44565217391304346 6:0.28346456692913385 7:0.17008797653958946 8:0.6 9:0.3291139240506329 10:0.8020477815699658 11:0.3008130081300813 12:0.1148936170212766 13:0.5898161244695899
-1 1:0.1842900302114807 2:0.24579831932773105 3:0.7051282051282051 4:0.5670103092783506 5:0.15217391304347827 6:0.38188976377952755 7:0.3958944281524926 8:0.7 9:0.29430379746835444 10:0.1296928327645051 11:0.42276422764227645 12:0.6212765957446809 13:0.5685997171145686
-1 1:0.1873111782477344 2:0.16386554621848734 3:0.8076923076923078 4:0.7938144329896908 5:0.1956521739130435 6:0.37007874015748027 7:0.3724340175953079 8:0.54 9:0.29113924050632917 10:0.11262798634812286 11:0.7154471544715448 12:0.8170212765957446 13:0.4016973125884017
1 1:0.7160120845921452 2:0.634453781512605 3:0.717948717948718 4:0.6391752577319588 5:0.34782608695652173 6:0.3228346456692914 7:0.12023460410557184 8:0.6 9:0.31329113924050633 10:0.5136518771331058 11:0.17886178861788615 12:0.1148936170212766 13:0.6676096181046676
-1 1:0.8549848942598186 2:0.13025210084033612 3:0.8397435897435898 4:0.7422680412371134 5:0.17391304347826086 6:0.7755905511811024 7:0.7390029325513197 8:0.15999999999999998 9:0.45886075949367094 10:0.17918088737201363 11:0.7154471544715448 12:0.7957446808510639 13:0.1867043847241867
-1 1:0.25377643504531716 2:0.718487394957983 3:0.6602564102564104 4:0.5360824742268042 5:0.13043478260869565 6:0.7401574803149605 7:0.7888563049853372 8:0.15999999999999998 9:0.7879746835443038 10:0.1296928327645051 11:0.21951219512195125 12:1.0 13:0.14427157001414428
-1 1:0.4350453172205441 2:0.13235294117647056 3:0.5384615384615385 4:0.43298969072164956 5:1.0 6:0.5984251968503937 7:0.565982404692082 8:0.38 9:0.9050632911392404 10:0.11262798634812286 11:0.5528455284552846 12:0.5702127659574467 13:0.9321074964639321
-1 1:0.41993957703927504 2:0.7436974789915964 3:0.8782051282051282 4:0.8195876288659795 5:0.34782608695652173 6:0.48031496062992135 7:0.5249266862170088 8:0.6 9:0.40822784810126583 10:0.06825938566552901 11:0.3577235772357724 12:0.7787234042553192 13:0.12305516265912306
1 1:0.8036253776435045 2:0.4978991596638654 3:0.7564102564102565 4:0.48453608247422686 5:0.40217391304347827 6:0.3346456692913386 7:0.06451612903225808 8:0.74 9:0.12025316455696204 10:0.39249146757679176 11:0.3902439024390244 12:0.225531914893617 13:0.5685997171145686
-1 1:0.3172205438066467 2:0.19747899159663865 3:0.6153846153846153 4:0.4072164948453609 5:0.11956521739130435 6:0.24409448818897642 7:0.34017595307917886 8:0.78 9:0.38607594936708856 10:0.09556313993174059 11:0.4878048780487806 12:0.41702127659574467 13:0.2857142857142857
-1 1:0.797583081570997 2:0.07563025210084032 3:0.3589743589743589 4:0.3814432989690722 5:0.2608695652173913 6:0.44094488188976383 7:0.42521994134897356 8:0.38 9:0.0981012658227848 10:0.21501706484641633 11:0.6097560975609756 12:0.49787234042553186 13:0.49787835926449786
1 1:0.664652567975831 2:0.5063025210084032 3:0.5897435897435896 4:0.4072164948453609 5:0.30434782608695654 6:0.3228346456692914 7:0.14369501466275658 8:0.96 9:0.45886075949367094 10:0.78839590443686 11:0.06504065040650413 12:0.09361702127659573 13:0.5615275813295615
-1 1:0.28096676737160164 2:0.042016806722689086 3:0.6025641025641024 4:0.5360824742268042 5:0.33695652173913043 6:0.9448818897637795 7:0.5278592375366569 8:0.0 9:0.3892405063291139 10:0.16467576791808872 11:0.41463414634146345 12:0.7829787234042552 13:0.85997171145686
